# u1x u1y u2x u2y u3x u3y loss
0.5398983359336853 0.541858434677124 0.35789111256599426 0.40314796566963196 0.5320500135421753 0.5672494769096375 0.17537079751491547
0.5357536673545837 0.5402916073799133 0.35909804701805115 0.4039643704891205 0.5288009643554688 0.5644176006317139 0.17493870854377747
0.5318278074264526 0.538774847984314 0.36032649874687195 0.4048303961753845 0.5257045030593872 0.5617087483406067 0.1745443344116211
0.5281084775924683 0.537306547164917 0.36157315969467163 0.40574076771736145 0.5227526426315308 0.5591169595718384 0.17418363690376282
0.5245840549468994 0.5358851552009583 0.3628349304199219 0.4066905081272125 0.5199377536773682 0.5566364526748657 0.17385239899158478
0.5212434530258179 0.5345091223716736 0.36410894989967346 0.4076750576496124 0.5172526836395264 0.5542618036270142 0.17354856431484222
0.5180762410163879 0.5331768989562988 0.3653925359249115 0.4086901545524597 0.5146905779838562 0.5519877672195435 0.17326971888542175
0.5150725245475769 0.5318870544433594 0.3666831851005554 0.40973180532455444 0.5122449398040771 0.5498093962669373 0.17301255464553833
0.5122230052947998 0.5306380391120911 0.3679785430431366 0.4107963740825653 0.5099095702171326 0.5477219820022583 0.17277568578720093
0.5095188617706299 0.5294284224510193 0.3692764639854431 0.41188040375709534 0.5076786875724792 0.5457210540771484 0.1725570559501648
0.5069518089294434 0.5282568335533142 0.3705749809741974 0.41298073530197144 0.5055468082427979 0.5438023209571838 0.1723547726869583
0.5045140385627747 0.527121901512146 0.3718721866607666 0.4140944182872772 0.5035086870193481 0.5419617295265198 0.17216786742210388
0.5021981000900269 0.5260222554206848 0.37316641211509705 0.415218710899353 0.5015593767166138 0.5401954054832458 0.17199388146400452
0.499997079372406 0.5249566435813904 0.3744560778141022 0.4163511395454407 0.49969425797462463 0.5384997725486755 0.1718328297138214
0.4979044497013092 0.5239238142967224 0.375739723443985 0.4174893796443939 0.49790892004966736 0.5368713736534119 0.1716827005147934
0.4959140121936798 0.5229225754737854 0.3770160377025604 0.41863131523132324 0.49619919061660767 0.5353068709373474 0.1715426743030548
0.4940199553966522 0.5219517946243286 0.378283828496933 0.4197749197483063 0.4945611357688904 0.5338031649589539 0.1714121252298355
0.4922168552875519 0.5210103988647461 0.37954196333885193 0.42091840505599976 0.4929910898208618 0.532357394695282 0.17129041254520416
0.4904995560646057 0.5200972557067871 0.38078945875167847 0.42206010222435 0.4914855360984802 0.5309666991233826 0.17117619514465332
0.4888632595539093 0.5192113518714905 0.3820253908634186 0.42319849133491516 0.4900411367416382 0.5296284556388855 0.17106950283050537
0.48730340600013733 0.5183517336845398 0.3832489550113678 0.4243322014808655 0.48865482211112976 0.528340220451355 0.17096984386444092
0.48581573367118835 0.5175173878669739 0.38445940613746643 0.42545992136001587 0.4873236417770386 0.5270995497703552 0.17087604105472565
0.48439621925354004 0.5167074799537659 0.38565605878829956 0.4265804886817932 0.48604482412338257 0.5259042382240295 0.17078745365142822
0.48304110765457153 0.5159210562705994 0.3868383467197418 0.42769289016723633 0.4848157465457916 0.5247521996498108 0.1707044243812561
0.4817468523979187 0.5151573419570923 0.3880057632923126 0.4287961721420288 0.48363396525382996 0.5236414670944214 0.17062652111053467
0.4805101156234741 0.5144155621528625 0.38915786147117615 0.429889440536499 0.4824971556663513 0.5225700736045837 0.170553058385849
0.4793277382850647 0.5136948823928833 0.39029422402381897 0.4309719204902649 0.48140308260917664 0.5215362906455994 0.17048339545726776
0.47819679975509644 0.5129945874214172 0.3914145231246948 0.4320429563522339 0.48034968972206116 0.5205383896827698 0.1704181283712387
0.4771145284175873 0.512313961982727 0.39251846075057983 0.43310192227363586 0.47933506965637207 0.5195747017860413 0.1703558713197708
0.4760783314704895 0.5116523504257202 0.3936057984828949 0.43414825201034546 0.47835731506347656 0.5186437964439392 0.17029733955860138
0.4750857651233673 0.5110090970993042 0.3946763277053833 0.43518149852752686 0.47741472721099854 0.5177441835403442 0.17024235427379608
0.4741344749927521 0.5103836059570312 0.3957298994064331 0.43620121479034424 0.4765056371688843 0.5168745517730713 0.17019005119800568
0.4732223451137543 0.5097752809524536 0.39676642417907715 0.43720701336860657 0.475628525018692 0.5160335898399353 0.1701403111219406
0.47234734892845154 0.5091834664344788 0.3977857828140259 0.43819862604141235 0.47478190064430237 0.515220046043396 0.17009328305721283
0.4715075194835663 0.5086076855659485 0.3987879455089569 0.4391757547855377 0.4739643633365631 0.5144327878952026 0.17004843056201935
0.47070109844207764 0.5080474019050598 0.39977285265922546 0.44013816118240356 0.4731746315956116 0.5136706829071045 0.17000624537467957
0.4699263572692871 0.5075021386146545 0.4007405638694763 0.44108572602272034 0.47241145372390747 0.5129327774047852 0.1699659377336502
0.46918171644210815 0.5069714188575745 0.4016910791397095 0.4420182406902313 0.4716736972332001 0.5122179985046387 0.16992804408073425
0.4684656858444214 0.5064547657966614 0.4026244580745697 0.44293564558029175 0.47096019983291626 0.5115254521369934 0.16989204287528992
0.4677768349647522 0.5059517025947571 0.40354079008102417 0.44383782148361206 0.47026997804641724 0.510854184627533 0.16985751688480377
0.46711382269859314 0.5054618120193481 0.40444013476371765 0.44472476840019226 0.46960198879241943 0.5102034211158752 0.16982486844062805
0.4664754271507263 0.5049847364425659 0.4053226411342621 0.4455964267253876 0.46895530819892883 0.5095723271369934 0.1697937399148941
0.46586042642593384 0.5045199990272522 0.406188428401947 0.4464528262615204 0.4683290421962738 0.5089601278305054 0.16976454854011536
0.46526768803596497 0.5040673017501831 0.4070376455783844 0.4472939670085907 0.4677223861217499 0.5083661079406738 0.16973599791526794
0.4646962285041809 0.50362628698349 0.40787041187286377 0.4481199383735657 0.4671345055103302 0.5077896118164062 0.16970959305763245
0.4641450047492981 0.5031965374946594 0.40868690609931946 0.4489307701587677 0.4665646553039551 0.5072299838066101 0.16968384385108948
0.4636130928993225 0.5027777552604675 0.4094873070716858 0.44972655177116394 0.4660121202468872 0.5066865682601929 0.16966024041175842
0.4630995988845825 0.5023695826530457 0.4102718234062195 0.45050737261772156 0.46547621488571167 0.5061587691307068 0.1696365922689438
0.46260368824005127 0.5019717216491699 0.41104063391685486 0.4512733519077301 0.4649563133716583 0.5056459903717041 0.16961482167243958
0.4621245861053467 0.5015838742256165 0.41179394721984863 0.4520246684551239 0.46445178985595703 0.5051477551460266 0.16959434747695923
0.46166154742240906 0.5012058019638062 0.41253194212913513 0.4527614116668701 0.46396204829216003 0.5046635270118713 0.1695743054151535
0.4612138569355011 0.5008371472358704 0.41325485706329346 0.4534837305545807 0.46348655223846436 0.5041927695274353 0.16955500841140747
0.46078088879585266 0.5004777312278748 0.4139629006385803 0.45419180393218994 0.463024765253067 0.5037350654602051 0.16953717172145844
0.46036195755004883 0.5001271963119507 0.41465628147125244 0.4548857808113098 0.4625761806964874 0.5032899975776672 0.16951984167099
0.45995649695396423 0.4997853636741638 0.4153352379798889 0.45556584000587463 0.46214035153388977 0.5028570890426636 0.16950301826000214
0.4595639407634735 0.49945196509361267 0.41600000858306885 0.4562321901321411 0.46171677112579346 0.5024359226226807 0.1694878339767456
0.4591837525367737 0.4991267919540405 0.41665080189704895 0.4568849503993988 0.46130505204200745 0.5020261406898499 0.16947276890277863
0.45881542563438416 0.4988095760345459 0.4172878563404083 0.4575243592262268 0.4609047472476959 0.5016273260116577 0.16945846378803253
0.45845848321914673 0.49850013852119446 0.4179114103317261 0.45815059542655945 0.46051546931266785 0.5012391805648804 0.16944532096385956
0.4581124484539032 0.4981982707977295 0.4185216724872589 0.45876383781433105 0.46013686060905457 0.5008613467216492 0.1694324016571045
0.45777690410614014 0.4979037344455719 0.41911888122558594 0.4593643248081207 0.45976853370666504 0.5004934668540955 0.16941969096660614
0.4574514627456665 0.49761638045310974 0.41970327496528625 0.4599522054195404 0.459410160779953 0.5001352429389954 0.16940823197364807
0.45713570713996887 0.4973359704017639 0.42027509212493896 0.4605277478694916 0.4590614140033722 0.499786376953125 0.1693972945213318
0.4568292796611786 0.4970623552799225 0.4208345413208008 0.4610911011695862 0.45872199535369873 0.4994465708732605 0.16938574612140656
0.456531822681427 0.49679532647132874 0.4213818609714508 0.4616425037384033 0.45839157700538635 0.49911555647850037 0.16937601566314697
0.4681628942489624 0.5098018646240234 0.39574673771858215 0.4336252808570862 0.4738237261772156 0.5155935883522034 0.15605203807353973
0.47573110461235046 0.5193264484405518 0.3746303915977478 0.40981367230415344 0.4902251958847046 0.5329187512397766 0.1344878375530243
0.47695109248161316 0.5231450796127319 0.35696104168891907 0.3896387219429016 0.5096789598464966 0.5525957345962524 0.11810752004384995
0.4733041226863861 0.5228899121284485 0.341319739818573 0.37161684036254883 0.5315576195716858 0.5739573836326599 0.10303229093551636
0.4695079028606415 0.5229503512382507 0.32724642753601074 0.3552318215370178 0.5516784191131592 0.5931943655014038 0.08846994489431381
0.46614810824394226 0.5238941311836243 0.3145020306110382 0.34021344780921936 0.570032000541687 0.610278844833374 0.07653027772903442
0.46287599205970764 0.5253438949584961 0.30291253328323364 0.32639533281326294 0.5872476696968079 0.6258202791213989 0.0666501373052597
0.4595974087715149 0.5270765423774719 0.29234644770622253 0.31367602944374084 0.6035705804824829 0.6401408910751343 0.05819721892476082
0.45634031295776367 0.5289588570594788 0.28270432353019714 0.30199098587036133 0.6190491318702698 0.6534093022346497 0.050867579877376556
0.45315587520599365 0.5309010744094849 0.27390623092651367 0.29128628969192505 0.6336653828620911 0.665727436542511 0.04450147971510887
0.4500819444656372 0.5328409671783447 0.2658822536468506 0.28150472044944763 0.6473987102508545 0.6771708130836487 0.03899110108613968
0.44713765382766724 0.5347368121147156 0.2585679888725281 0.27258312702178955 0.6602481603622437 0.6878047585487366 0.03424210846424103
0.44432851672172546 0.5365628004074097 0.25190314650535583 0.2644554674625397 0.6722339987754822 0.6976897120475769 0.030163303017616272
0.44165241718292236 0.5383046269416809 0.24583160877227783 0.2570561468601227 0.6833919286727905 0.7068819403648376 0.026668189093470573
0.43910372257232666 0.5399560332298279 0.2403014600276947 0.250322550535202 0.6937668919563293 0.7154335975646973 0.023676762357354164
0.4366756081581116 0.5415160059928894 0.23526497185230255 0.24419614672660828 0.7034078240394592 0.7233926653862 0.021117381751537323
0.43436121940612793 0.5429868102073669 0.2306784689426422 0.23862293362617493 0.7123645544052124 0.7308030724525452 0.018927330151200294
0.4321540892124176 0.54437255859375 0.22650206089019775 0.23355336487293243 0.7206856608390808 0.7377049922943115 0.01705240085721016
0.43004828691482544 0.5456783771514893 0.22269929945468903 0.22894223034381866 0.7284174561500549 0.7441351413726807 0.015446194447577
0.42803841829299927 0.5469096302986145 0.21923698484897614 0.22474826872348785 0.7356034517288208 0.7501271963119507 0.014069092459976673
0.4261195659637451 0.5480717420578003 0.216084823012352 0.22093388438224792 0.7422841191291809 0.7557121515274048 0.012887394055724144
0.42428725957870483 0.5491698384284973 0.213215172290802 0.21746483445167542 0.7484968900680542 0.7609184980392456 0.011872440576553345
0.42253729701042175 0.5502086281776428 0.21060283482074738 0.2143099457025528 0.7542763352394104 0.7657726407051086 0.010999912396073341
0.4208658039569855 0.5511925220489502 0.2082248330116272 0.2114408314228058 0.7596542835235596 0.7702988982200623 0.010249189101159573
0.4192691445350647 0.5521253943443298 0.2060602456331253 0.20883165299892426 0.7646600008010864 0.7745198607444763 0.009602684527635574
0.41774389147758484 0.5530107617378235 0.2040899693965912 0.2064589112997055 0.7693204283714294 0.778456449508667 0.009045448154211044
0.41628676652908325 0.5538517832756042 0.20229661464691162 0.20430120825767517 0.77366042137146 0.782128095626831 0.00856475904583931
0.4148947298526764 0.5546513199806213 0.20066434144973755 0.2023390680551529 0.777702808380127 0.7855528593063354 0.0081497672945261
0.4135648012161255 0.5554119944572449 0.19917871057987213 0.20055478811264038 0.7814686894416809 0.7887474894523621 0.007791220676153898
0.4122942090034485 0.5561361312866211 0.1978265643119812 0.1989322453737259 0.7849776148796082 0.791727602481842 0.007481203880161047
0.4110803008079529 0.5568258166313171 0.1965959370136261 0.19745680689811707 0.7882475256919861 0.7945077419281006 0.007212939206510782
0.40992051362991333 0.5574830174446106 0.19547592103481293 0.19611512124538422 0.7912951111793518 0.7971014380455017 0.006980657111853361
0.40881243348121643 0.5581095218658447 0.1944565773010254 0.19489507377147675 0.7941358089447021 0.7995212078094482 0.006779384333640337
0.40775373578071594 0.5587069392204285 0.19352887570858002 0.1937856376171112 0.7967839241027832 0.8017788529396057 0.0066048563458025455
0.4067422151565552 0.5592767596244812 0.1926845759153366 0.19277679920196533 0.7992527484893799 0.8038852214813232 0.006453420966863632
0.4057757556438446 0.5598204135894775 0.19191618263721466 0.1918594241142273 0.8015546202659607 0.8058505058288574 0.006321959663182497
0.40485233068466187 0.5603392720222473 0.19121688604354858 0.19102522730827332 0.8037009239196777 0.8076842427253723 0.006207732949405909
0.40397003293037415 0.5608344674110413 0.19058045744895935 0.1902666538953781 0.8057023286819458 0.8093952536582947 0.006108442321419716
0.4031270146369934 0.5613071918487549 0.19000126421451569 0.1895768642425537 0.8075686693191528 0.8109917640686035 0.0060220742598176
0.40232154726982117 0.5617585778236389 0.18947415053844452 0.1889496147632599 0.809309184551239 0.8124814033508301 0.005946893710643053
0.40155190229415894 0.5621895790100098 0.18899443745613098 0.18837924301624298 0.810932457447052 0.813871443271637 0.005881439428776503
0.40081652998924255 0.5626011490821838 0.18855784833431244 0.18786059319972992 0.8124464154243469 0.8151684999465942 0.005824379622936249
0.40011388063430786 0.5629942417144775 0.18816052377223969 0.18738895654678345 0.8138584494590759 0.8163787722587585 0.005774647928774357
0.3994424641132355 0.5633696913719177 0.18779891729354858 0.18696008622646332 0.815175473690033 0.8175081610679626 0.005731242708861828
0.39880093932151794 0.5637283325195312 0.18746982514858246 0.18657010793685913 0.8164039254188538 0.8185620307922363 0.005693370476365089
0.39818793535232544 0.5640708804130554 0.18717032670974731 0.18621549010276794 0.8175497651100159 0.8195454478263855 0.00566027732565999
0.3976021707057953 0.5643981099128723 0.18689775466918945 0.18589302897453308 0.8186185956001282 0.8204631209373474 0.005631356965750456
0.397042453289032 0.5647107362747192 0.18664969503879547 0.18559980392456055 0.8196156620979309 0.8213194608688354 0.005606077611446381
0.3965076208114624 0.5650094151496887 0.18642392754554749 0.18533316254615784 0.8205457329750061 0.8221185207366943 0.005583959631621838
0.3959965705871582 0.5652947425842285 0.18621845543384552 0.18509070575237274 0.8214133381843567 0.8228641748428345 0.005564598366618156
0.3955082297325134 0.5655673742294312 0.18603146076202393 0.18487022817134857 0.8222227096557617 0.8235599994659424 0.005547639448195696
0.3950415849685669 0.5658278465270996 0.185861274600029 0.18466974794864655 0.8229777216911316 0.8242093324661255 0.00553277088329196
0.3945956826210022 0.5660767555236816 0.18570639193058014 0.184487447142601 0.8236820697784424 0.8248152732849121 0.005519724916666746
0.3941695988178253 0.5663145780563354 0.18556542694568634 0.18432167172431946 0.8243391513824463 0.8253807425498962 0.005508274771273136
0.3937624394893646 0.5665417909622192 0.1854371279478073 0.1841709315776825 0.8249521255493164 0.8259084224700928 0.0054982369765639305
0.39337337017059326 0.5667588710784912 0.18532036244869232 0.18403387069702148 0.8255239725112915 0.826400876045227 0.005489427596330643
0.39300158619880676 0.5669662952423096 0.1852140873670578 0.18390923738479614 0.826057493686676 0.8268604278564453 0.005481664557009935
0.39264631271362305 0.5671645402908325 0.18511736392974854 0.18379589915275574 0.8265551924705505 0.8272892832756042 0.005474850535392761
0.3923068344593048 0.5673539638519287 0.18502932786941528 0.1836928427219391 0.8270195126533508 0.8276894688606262 0.005468839779496193
0.39198243618011475 0.5675349831581116 0.18494920432567596 0.18359912931919098 0.8274527192115784 0.8280629515647888 0.0054635596461594105
0.39167243242263794 0.5677079558372498 0.18487627804279327 0.18351392447948456 0.8278568983078003 0.8284114599227905 0.00545889837667346
0.39137619733810425 0.5678732395172119 0.18480990827083588 0.18343645334243774 0.8282339572906494 0.8287367224693298 0.005454796366393566
0.39109310507774353 0.5680311322212219 0.18474949896335602 0.18336600065231323 0.8285857439041138 0.8290402293205261 0.005451175384223461
0.3908225893974304 0.5681820511817932 0.18469451367855072 0.18330194056034088 0.8289139270782471 0.8293234705924988 0.005447971634566784
0.39056408405303955 0.5683262348175049 0.18464446067810059 0.18324369192123413 0.8292201161384583 0.8295878171920776 0.005445145070552826
0.39031708240509033 0.5684640407562256 0.184598907828331 0.1831907331943512 0.8295058012008667 0.8298344612121582 0.00544265192002058
0.3900810480117798 0.5685957074165344 0.18455743789672852 0.18314257264137268 0.8297723531723022 0.8300646543502808 0.005440451204776764
0.3898554742336273 0.5687215328216553 0.1845196932554245 0.18309877812862396 0.8300210237503052 0.8302794694900513 0.005438485648483038
0.3896399140357971 0.5688417553901672 0.1844853311777115 0.183058962225914 0.830253005027771 0.8304799199104309 0.005436778534203768
0.38943392038345337 0.5689566731452942 0.1844540536403656 0.18302276730537415 0.8304694890975952 0.8306670188903809 0.0054352376610040665
0.38923707604408264 0.5690664649009705 0.18442559242248535 0.18298985064029694 0.8306714296340942 0.830841600894928 0.005433874204754829
0.3890489935874939 0.5691713690757751 0.18439967930316925 0.1829599291086197 0.8308598399162292 0.8310045599937439 0.005432674195617437
0.3888692557811737 0.5692716240882874 0.1843760907649994 0.18293271958827972 0.8310356140136719 0.8311566114425659 0.0054316106252372265
0.3886975049972534 0.5693674087524414 0.18435461819171906 0.18290798366069794 0.8311996459960938 0.8312985301017761 0.005430668592453003
0.388533353805542 0.5694589614868164 0.18433506786823273 0.18288548290729523 0.8313526511192322 0.831430971622467 0.0054298220202326775
0.38837650418281555 0.5695464611053467 0.18431727588176727 0.18286502361297607 0.8314954042434692 0.8315545320510864 0.005429069511592388
0.38822662830352783 0.5696300864219666 0.18430107831954956 0.18284642696380615 0.8316286206245422 0.8316698670387268 0.005428405944257975
0.38808339834213257 0.5697099566459656 0.18428632616996765 0.18282951414585114 0.8317528963088989 0.8317775130271912 0.00542781176045537
0.3879465162754059 0.5697863101959229 0.184272900223732 0.18281415104866028 0.8318688869476318 0.8318779468536377 0.0054272874258458614
0.3878157138824463 0.5698592662811279 0.18426068127155304 0.18280017375946045 0.8319770693778992 0.8319717049598694 0.005426811054348946
0.3876907229423523 0.5699290037155151 0.18424955010414124 0.1827874630689621 0.8320780396461487 0.8320591449737549 0.005426393821835518
0.3875712752342224 0.569995641708374 0.18423941731452942 0.18277591466903687 0.8321722149848938 0.8321408033370972 0.005426017567515373
0.38745713233947754 0.5700592994689941 0.18423019349575043 0.1827654093503952 0.8322600722312927 0.8322169780731201 0.005425678566098213
0.3873480558395386 0.5701201558113098 0.1842218041419983 0.18275585770606995 0.8323420882225037 0.8322880864143372 0.005425374489277601
0.3872438371181488 0.5701783299446106 0.18421415984630585 0.18274718523025513 0.8324185609817505 0.8323544263839722 0.005425101611763239
0.3871442377567291 0.5702338814735413 0.18420720100402832 0.18273930251598358 0.8324899077415466 0.8324163556098938 0.005424872040748596
0.3870490491390228 0.5702869892120361 0.18420086801052094 0.18273213505744934 0.8325564861297607 0.8324741125106812 0.0054246606305241585
0.3869580924510956 0.57033771276474 0.18419510126113892 0.18272560834884644 0.8326185941696167 0.8325280547142029 0.0054244594648480415
0.38687118887901306 0.5703862309455872 0.1841898411512375 0.18271967768669128 0.8326765894889832 0.8325783610343933 0.005424296949058771
0.38678812980651855 0.5704325437545776 0.18418505787849426 0.1827142834663391 0.8327306509017944 0.8326253294944763 0.005424135364592075
0.3867087662220001 0.5704768300056458 0.18418069183826447 0.18270938098430634 0.8327811360359192 0.8326691389083862 0.005424003582447767
0.38663291931152344 0.5705191493034363 0.1841767281293869 0.18270492553710938 0.8328282237052917 0.8327100276947021 0.005423879250884056
0.38656044006347656 0.5705596208572388 0.1841731071472168 0.18270088732242584 0.8328721523284912 0.8327481746673584 0.005423758644610643
0.38649117946624756 0.5705982446670532 0.18416981399059296 0.18269720673561096 0.8329131603240967 0.8327838182449341 0.0054236650466918945
0.3864249885082245 0.570635199546814 0.184166818857193 0.18269386887550354 0.8329514265060425 0.8328170776367188 0.005423577502369881
0.3863617479801178 0.570670485496521 0.18416409194469452 0.18269082903862 0.8329871296882629 0.832848072052002 0.0054234848357737064
0.38630130887031555 0.5707042217254639 0.18416160345077515 0.18268807232379913 0.8330204486846924 0.8328770399093628 0.005423416383564472
0.3862435519695282 0.5707364678382874 0.18415933847427368 0.18268556892871857 0.8330515027046204 0.832904040813446 0.005423351656645536
0.3861883580684662 0.5707672834396362 0.18415726721286774 0.1826832890510559 0.8330804705619812 0.832929253578186 0.005423294380307198
0.38613563776016235 0.5707967281341553 0.1841553896665573 0.18268121778964996 0.8331075310707092 0.8329527974128723 0.005423235706984997
