# u1x u1y u2x u2y u3x u3y
0.2990924119949341 0.3861461579799652 0.30114537477493286 0.312360942363739 0.2352924346923828 0.2903841435909271
0.29847782850265503 0.3854577839374542 0.3001439869403839 0.3132711946964264 0.2359563708305359 0.2914735972881317
0.2978757619857788 0.38477927446365356 0.2991725504398346 0.3141551911830902 0.23660653829574585 0.29254037141799927
0.29728594422340393 0.38411056995391846 0.29823020100593567 0.31501367688179016 0.23724322021007538 0.293584942817688
0.2967080771923065 0.38345155119895935 0.2973160743713379 0.31584739685058594 0.23786671459674835 0.29460781812667847
0.29614195227622986 0.3828020989894867 0.2964293360710144 0.31665706634521484 0.23847728967666626 0.2956094443798065
0.29558730125427246 0.3821621239185333 0.29556915163993835 0.3174433708190918 0.23907522857189178 0.29659026861190796
0.29504385590553284 0.38153156638145447 0.29473477602005005 0.3182070255279541 0.23966079950332642 0.297550767660141
0.2945114076137543 0.3809102773666382 0.293925404548645 0.3189486563205719 0.24023425579071045 0.29849135875701904
0.29398971796035767 0.3802981972694397 0.2931402921676636 0.31966888904571533 0.24079585075378418 0.29941245913505554
0.2934785485267639 0.37969520688056946 0.2923787236213684 0.32036834955215454 0.2413458526134491 0.3003145158290863
0.2929776608943939 0.3791012167930603 0.2916400134563446 0.3210476338863373 0.2418844848871231 0.30119791626930237
0.29248687624931335 0.37851613759994507 0.29092347621917725 0.3217073380947113 0.2424120008945465 0.3020630478858948
0.2920059561729431 0.3779398500919342 0.2902284562587738 0.322348028421402 0.2429286241531372 0.30291032791137695
0.2915346920490265 0.37737226486206055 0.28955429792404175 0.32297027111053467 0.2434345930814743 0.30374011397361755
0.29107287526130676 0.37681329250335693 0.28890037536621094 0.32357457280158997 0.2439301311969757 0.3045527935028076
0.2906203269958496 0.3762628138065338 0.2882660925388336 0.32416146993637085 0.24441544711589813 0.3053487241268158
0.2901768386363983 0.375720739364624 0.28765085339546204 0.3247314691543579 0.24489076435565948 0.30612826347351074
0.28974223136901855 0.375186949968338 0.2870540916919708 0.32528507709503174 0.24535629153251648 0.3068917691707611
0.289316326379776 0.3746613562107086 0.286475270986557 0.32582274079322815 0.24581223726272583 0.30763956904411316
0.28889891505241394 0.3741438686847687 0.2859138548374176 0.32634490728378296 0.24625879526138306 0.30837199091911316
0.28848984837532043 0.373634397983551 0.28536930680274963 0.32685205340385437 0.24669617414474487 0.30908939242362976
0.28808894753456116 0.3731328248977661 0.2848411202430725 0.3273446261882782 0.2471245676279068 0.30979207158088684
0.2876960337162018 0.37263908982276917 0.284328818321228 0.32782304286956787 0.24754415452480316 0.31048035621643066
0.28731095790863037 0.37215304374694824 0.283831924200058 0.32828769087791443 0.24795512855052948 0.3111545145511627
0.2869335412979126 0.37167462706565857 0.28334999084472656 0.3287389874458313 0.24835766851902008 0.3118148744106293
0.2865636348724365 0.3712037205696106 0.28288257122039795 0.3291773200035095 0.2487519532442093 0.3124617338180542
0.2862010896205902 0.37074026465415955 0.28242921829223633 0.32960304617881775 0.24913814663887024 0.313095360994339
0.28584572672843933 0.3702841103076935 0.28198951482772827 0.330016553401947 0.24951642751693726 0.31371602416038513
0.28549742698669434 0.3698351979255676 0.28156304359436035 0.3304181694984436 0.24988695979118347 0.3143240213394165
0.2851560413837433 0.3693934381008148 0.28114941716194153 0.33080828189849854 0.2502498924732208 0.3149196207523346
0.28482142090797424 0.3689587116241455 0.28074824810028076 0.3311871886253357 0.25060540437698364 0.3155030906200409
0.28449344635009766 0.36853092908859253 0.280359148979187 0.33155524730682373 0.25095364451408386 0.3160746693611145
0.2841719686985016 0.3681100010871887 0.2799817621707916 0.3319127559661865 0.2512947618961334 0.3166345953941345
0.2838568389415741 0.3676958680152893 0.27961575984954834 0.33226001262664795 0.25162890553474426 0.31718313694000244
0.28354793787002563 0.36728841066360474 0.2792607843875885 0.3325973153114319 0.2519562244415283 0.317720502614975
0.28324514627456665 0.36688753962516785 0.27891650795936584 0.3329249322414398 0.25227686762809753 0.3182469606399536
0.2829483151435852 0.3664931654930115 0.2785826325416565 0.33324316143989563 0.25259095430374146 0.31876271963119507
0.28265735507011414 0.36610516905784607 0.2782588303089142 0.3335523009300232 0.252898633480072 0.31926801800727844
0.2823721468448639 0.36572349071502686 0.27794477343559265 0.3338525891304016 0.2532000243663788 0.31976306438446045
0.2820925712585449 0.36534804105758667 0.2776401937007904 0.3341442942619324 0.2534952759742737 0.3202480673789978
0.2818184792995453 0.36497873067855835 0.27734482288360596 0.3344276547431946 0.25378450751304626 0.3207232356071472
0.2815498113632202 0.36461547017097473 0.27705836296081543 0.33470290899276733 0.25406786799430847 0.3211887776851654
0.28128641843795776 0.36425819993019104 0.27678054571151733 0.33497029542922974 0.25434544682502747 0.3216449022293091
0.28102821111679077 0.3639068007469177 0.2765111029148102 0.3352300524711609 0.2546173632144928 0.32209181785583496
0.2807750999927521 0.3635611832141876 0.27624979615211487 0.3354823887348175 0.2548837661743164 0.32252970337867737
0.28052693605422974 0.36322128772735596 0.2759963870048523 0.3357275128364563 0.25514474511146545 0.322958767414093
0.280283659696579 0.36288702487945557 0.27575063705444336 0.33596566319465637 0.2554004192352295 0.32337915897369385
0.28004515171051025 0.3625583350658417 0.27551230788230896 0.33619701862335205 0.25565090775489807 0.3237910568714142
0.2798113226890564 0.36223509907722473 0.2752811908721924 0.33642178773880005 0.25589632987976074 0.32419466972351074
0.27958211302757263 0.36191725730895996 0.2750570774078369 0.3366401493549347 0.2561367452144623 0.32459014654159546
0.279357373714447 0.3616047203540802 0.27483972907066345 0.3368522822856903 0.2563723027706146 0.3249776363372803
0.2791370451450348 0.3612973988056183 0.27462896704673767 0.3370583653450012 0.25660306215286255 0.3253573477268219
0.2789210379123688 0.36099523305892944 0.27442458271980286 0.33725857734680176 0.256829172372818 0.3257293999195099
0.2787092626094818 0.3606981337070465 0.2742263674736023 0.33745309710502625 0.25705069303512573 0.32609400153160095
0.27850162982940674 0.3604060411453247 0.27403414249420166 0.337642103433609 0.2572677433490753 0.32645127177238464
0.2782980501651764 0.3601188659667969 0.273847758769989 0.3378257155418396 0.2574803829193115 0.3268013894557953
0.278098464012146 0.35983654856681824 0.27366700768470764 0.33800414204597473 0.2576887309551239 0.32714447379112244
0.2788688838481903 0.3612767159938812 0.2734566628932953 0.3380216062068939 0.2569625973701477 0.32591578364372253
0.2797013819217682 0.36282405257225037 0.2732453942298889 0.338020920753479 0.2561803162097931 0.3245907127857208
0.28060024976730347 0.3644865155220032 0.2730324864387512 0.3380003571510315 0.2553381025791168 0.32316312193870544
0.2815699875354767 0.3662724196910858 0.2728172540664673 0.3379579782485962 0.25443199276924133 0.321626752614975
0.2826153039932251 0.3681904375553131 0.27259889245033264 0.3378915786743164 0.2534579634666443 0.31997519731521606
0.2837409973144531 0.37024950981140137 0.27237653732299805 0.33779871463775635 0.2524118423461914 0.31820201873779297
0.28495198488235474 0.3724587857723236 0.2721492648124695 0.33767664432525635 0.2512894570827484 0.31630077958106995
0.2862532138824463 0.37482750415802 0.27191612124443054 0.33752235770225525 0.2500866651535034 0.3142651915550232
0.28764963150024414 0.3773648738861084 0.27167606353759766 0.337332546710968 0.2487993687391281 0.3120892345905304
0.28914597630500793 0.38007989525794983 0.2714279890060425 0.3371036946773529 0.24742363393306732 0.30976730585098267
0.2907468378543854 0.38298118114471436 0.27117079496383667 0.3368319272994995 0.24595580995082855 0.3072943687438965
0.2924562990665436 0.3860766589641571 0.2709033787250519 0.3365132510662079 0.24439257383346558 0.3046661913394928
0.2942780554294586 0.3893733024597168 0.270624577999115 0.33614349365234375 0.24273112416267395 0.30187955498695374
0.2962149977684021 0.39287686347961426 0.27033334970474243 0.33571842312812805 0.24096927046775818 0.29893243312835693
0.298269122838974 0.3965913951396942 0.2700287103652954 0.33523380756378174 0.23910555243492126 0.295824259519577
0.3004413843154907 0.4005190432071686 0.2697097957134247 0.33468562364578247 0.23713943362236023 0.29255613684654236
0.3027314245700836 0.4046595096588135 0.2693759799003601 0.3340701460838318 0.23507137596607208 0.2891310453414917
0.3051374554634094 0.4090098738670349 0.26902687549591064 0.3333841562271118 0.23290298879146576 0.2855539917945862
0.30765604972839355 0.4135642349720001 0.26866239309310913 0.3326251208782196 0.2306371033191681 0.28183209896087646
0.31028205156326294 0.41831350326538086 0.26828283071517944 0.33179137110710144 0.228277787566185 0.27797457575798035
0.3130086064338684 0.4232453405857086 0.2678889036178589 0.33088219165802 0.22583036124706268 0.27399271726608276
0.3158271014690399 0.428344190120697 0.2674817740917206 0.32989808917045593 0.22330136597156525 0.26989972591400146
0.3187273442745209 0.4335915148258209 0.26706305146217346 0.3288407027721405 0.22069840133190155 0.26571038365364075
0.3216976523399353 0.4389660656452179 0.26663482189178467 0.3277129828929901 0.21803002059459686 0.2614407539367676
0.3247252106666565 0.44444456696510315 0.26619952917099 0.32651904225349426 0.21530547738075256 0.25710776448249817
0.3277963399887085 0.45000213384628296 0.26575997471809387 0.3252640962600708 0.21253453195095062 0.25272879004478455
0.33089688420295715 0.45561298727989197 0.26531922817230225 0.3239542543888092 0.20972715318202972 0.24832119047641754
0.33401253819465637 0.4612511694431305 0.26488053798675537 0.32259640097618103 0.20689330995082855 0.24390184879302979
0.33712926506996155 0.46689125895500183 0.2644472122192383 0.3211979269981384 0.2040427327156067 0.23948687314987183
0.34023353457450867 0.47250887751579285 0.264022558927536 0.31976643204689026 0.2011847198009491 0.2350912094116211
0.34331268072128296 0.47808119654655457 0.26360973715782166 0.31830963492393494 0.19832797348499298 0.23072847723960876
0.3463550806045532 0.48358747363090515 0.263211727142334 0.31683510541915894 0.19548048079013824 0.22641077637672424
0.34935033321380615 0.48900920152664185 0.26283130049705505 0.31535008549690247 0.19264942407608032 0.22214868664741516
0.3522893488407135 0.4943302571773529 0.26247093081474304 0.3138613700866699 0.18984119594097137 0.21795117855072021
0.3551643192768097 0.49953699111938477 0.26213276386260986 0.3123752772808075 0.18706132471561432 0.21382573246955872
0.3579687774181366 0.504618227481842 0.26181861758232117 0.3108975291252136 0.1843145489692688 0.20977836847305298
0.36069753766059875 0.5095649361610413 0.2615300416946411 0.3094332218170166 0.18160484731197357 0.20581384003162384
0.36334657669067383 0.5143704414367676 0.2612681984901428 0.30798688530921936 0.17893549799919128 0.20193570852279663
0.3659129738807678 0.5190298557281494 0.2610340416431427 0.3065624237060547 0.17630913853645325 0.19814647734165192
0.36839473247528076 0.5235400199890137 0.2608282268047333 0.3051632344722748 0.1737278401851654 0.19444777071475983
0.3707907497882843 0.527899444103241 0.260651171207428 0.30379217863082886 0.1711931824684143 0.1908404678106308
0.3731006383895874 0.5321077704429626 0.2605030834674835 0.30245161056518555 0.1687062829732895 0.18732476234436035
0.37532466650009155 0.5361658334732056 0.2603839635848999 0.3011435270309448 0.16626793146133423 0.18390034139156342
0.3774636387825012 0.5400753617286682 0.2602936625480652 0.29986950755119324 0.16387856006622314 0.1805664300918579
0.3795187771320343 0.5438388586044312 0.2602319121360779 0.2986307740211487 0.16153836250305176 0.1773219257593155
0.38149169087409973 0.5474594235420227 0.26019829511642456 0.29742830991744995 0.1592472940683365 0.17416541278362274
0.38338422775268555 0.5509405732154846 0.26019230484962463 0.2962627708911896 0.15700511634349823 0.17109531164169312
0.3851984739303589 0.5542862415313721 0.26021337509155273 0.29513466358184814 0.15481147170066833 0.16810983419418335
0.3869367241859436 0.5575006604194641 0.26026085019111633 0.29404425621032715 0.1526658684015274 0.16520710289478302
0.3886013329029083 0.5605881810188293 0.2603340446949005 0.2929916977882385 0.15056771039962769 0.16238513588905334
0.39019474387168884 0.5635532736778259 0.26043224334716797 0.2919769287109375 0.14851634204387665 0.15964190661907196
0.3917194902896881 0.5664004683494568 0.2605546712875366 0.2909998297691345 0.1465110331773758 0.1569753736257553
0.3931780755519867 0.5691343545913696 0.2607005536556244 0.2900601327419281 0.14455102384090424 0.15438346564769745
0.39457303285598755 0.5717594027519226 0.2608691155910492 0.28915753960609436 0.1426355242729187 0.15186414122581482
0.39590686559677124 0.5742801427841187 0.26105955243110657 0.2882916331291199 0.14076371490955353 0.14941537380218506
0.39718201756477356 0.5767009258270264 0.26127108931541443 0.2874619662761688 0.13893476128578186 0.1470351666212082
0.3984009027481079 0.5790260434150696 0.2615029513835907 0.286668062210083 0.13714784383773804 0.14472156763076782
0.3995659053325653 0.5812596678733826 0.2617543339729309 0.28590935468673706 0.135402113199234 0.14247265458106995
0.4006793200969696 0.5834058523178101 0.26202452182769775 0.2851852774620056 0.13369673490524292 0.14028656482696533
0.4017433524131775 0.5854685306549072 0.26231274008750916 0.2844952344894409 0.1320308893918991 0.13816146552562714
0.4027601480484009 0.5874514579772949 0.2626182734966278 0.2838386297225952 0.1304037719964981 0.13609561324119568
0.4037318229675293 0.5893583297729492 0.2629404067993164 0.283214807510376 0.12881456315517426 0.13408727943897247
0.40466034412384033 0.5911926031112671 0.26327845454216003 0.28262317180633545 0.12726247310638428 0.1321348249912262
0.4055476784706116 0.5929577350616455 0.26363179087638855 0.2820630669593811 0.1257467269897461 0.13023662567138672
0.40639567375183105 0.5946568846702576 0.2639997601509094 0.2815338671207428 0.12426656484603882 0.12839114665985107
0.40720608830451965 0.5962932109832764 0.2643817365169525 0.2810349464416504 0.12282123416662216 0.1265968680381775
0.40798065066337585 0.5978696346282959 0.26477715373039246 0.28056564927101135 0.12141000479459763 0.12485235184431076
0.4087209701538086 0.5993890762329102 0.2651854455471039 0.28012537956237793 0.1200321614742279 0.12315618246793747
0.4094286262989044 0.6008541584014893 0.2656060755252838 0.27971351146698 0.11868700385093689 0.12150701135396957
0.4101051390171051 0.6022675633430481 0.26603853702545166 0.27932944893836975 0.11737384647130966 0.11990352720022202
0.41075190901756287 0.6036317348480225 0.26648232340812683 0.2789725661277771 0.1160920113325119 0.11834445595741272
0.41137033700942993 0.6049490571022034 0.2669369876384735 0.27864229679107666 0.11484085023403168 0.11682858318090439
0.41196170449256897 0.6062217950820923 0.2674020826816559 0.27833807468414307 0.11361972242593765 0.11535470932722092
0.41252726316452026 0.6074521541595459 0.2678771913051605 0.27805933356285095 0.11242799460887909 0.11392169445753098
0.4130682051181793 0.6086421012878418 0.2683619260787964 0.27780553698539734 0.11126505583524704 0.11252843588590622
0.4135856628417969 0.6097937226295471 0.2688559293746948 0.27757614850997925 0.11013030260801315 0.1111738532781601
0.41408073902130127 0.6109088063240051 0.2693588435649872 0.2773706316947937 0.10902314633131027 0.10985691100358963
0.4145544767379761 0.6119892001152039 0.2698703408241272 0.2771885097026825 0.10794301331043243 0.10857660323381424
0.4150078296661377 0.613036572933197 0.270390123128891 0.2770293056964874 0.10688933730125427 0.10733195394277573
0.41544175148010254 0.6140525937080383 0.2709178626537323 0.2768925428390503 0.10586156696081161 0.10612201690673828
0.4158571660518646 0.6150388121604919 0.2714533507823944 0.2767777442932129 0.10485916584730148 0.10494587570428848
0.4162549078464508 0.6159967184066772 0.27199628949165344 0.2766844928264618 0.1038815975189209 0.1038026437163353
0.41663581132888794 0.6169277429580688 0.2725464999675751 0.2766123414039612 0.10292834788560867 0.10269146412611008
0.4170006215572357 0.6178331971168518 0.2731037437915802 0.27656090259552 0.10199891030788422 0.10161149501800537
0.4173501133918762 0.6187143921852112 0.2736678123474121 0.2765297591686249 0.10109277814626694 0.10056192427873611
0.41768497228622437 0.6195725798606873 0.2742385268211365 0.2765185534954071 0.10020946711301804 0.09954196959733963
0.41800588369369507 0.6204089522361755 0.27481573820114136 0.27652689814567566 0.09934849292039871 0.09855085611343384
0.41831350326538086 0.621224582195282 0.2753992974758148 0.2765544354915619 0.09850939363241196 0.09758784621953964
0.4186084568500519 0.6220206022262573 0.2759890854358673 0.27660083770751953 0.09769169986248016 0.09665221720933914
0.4188913106918335 0.622797966003418 0.2765849530696869 0.2766657769680023 0.09689496457576752 0.09574326127767563
0.4191626012325287 0.6235577464103699 0.2771868109703064 0.2767489552497864 0.0961187407374382 0.09486030042171478
0.4194228947162628 0.6243007779121399 0.2777945399284363 0.2768500745296478 0.0953625962138176 0.09400266408920288
0.4196726977825165 0.6250280141830444 0.27840808033943176 0.2769688367843628 0.09462609887123108 0.09316970407962799
0.4199124872684479 0.6257402896881104 0.2790273427963257 0.2771049737930298 0.09390883147716522 0.09236079454421997
0.4201427102088928 0.6264384388923645 0.27965226769447327 0.2772582173347473 0.0932103767991066 0.09157531708478928
0.4203638434410095 0.627123236656189 0.2802828252315521 0.2774282991886139 0.09253033995628357 0.09081268310546875
0.420576274394989 0.6277954578399658 0.2809189558029175 0.2776150107383728 0.0918683260679245 0.09007230401039124
0.4207804203033447 0.6284557580947876 0.28156062960624695 0.27781811356544495 0.09122393280267715 0.08935361355543137
0.4209766685962677 0.6291048526763916 0.2822078466415405 0.2780373990535736 0.09059678763151169 0.08865606784820557
0.4211653769016266 0.6297433972358704 0.28286054730415344 0.2782726585865021 0.08998651802539825 0.08797912299633026
0.42134690284729004 0.6303720474243164 0.2835187613964081 0.278523713350296 0.089392751455307 0.08732225745916367
0.4215215742588043 0.6309913396835327 0.28418248891830444 0.27879035472869873 0.0888151302933693 0.08668496459722519
0.4216896891593933 0.631601870059967 0.28485172986984253 0.27907243371009827 0.08825330436229706 0.08606674522161484
0.42185157537460327 0.6322042346000671 0.28552648425102234 0.2793697714805603 0.08770692348480225 0.08546711504459381
0.4220075309276581 0.6327989101409912 0.28620681166648865 0.2796821892261505 0.0871756449341774 0.0848856046795845
0.42215782403945923 0.6333864331245422 0.28689271211624146 0.28000959753990173 0.08665913343429565 0.08432174474000931
0.4223026931285858 0.6339672207832336 0.28758421540260315 0.28035181760787964 0.08615706861019135 0.083775095641613
0.4224424362182617 0.6345418095588684 0.2882813513278961 0.2807087302207947 0.0856691226363182 0.08324521780014038
0.42257726192474365 0.63511061668396 0.28898417949676514 0.2810802161693573 0.08519498258829117 0.0827316865324974
0.4227074086666107 0.6356740593910217 0.289692759513855 0.28146615624427795 0.08473434299230576 0.08223408460617065
0.422833114862442 0.6362325549125671 0.29040712118148804 0.2818664312362671 0.0842868983745575 0.08175200968980789
0.4229545593261719 0.6367865204811096 0.2911273241043091 0.28228095173835754 0.08385235071182251 0.08128505945205688
0.4230719804763794 0.637336254119873 0.2918534278869629 0.28270962834358215 0.08343040943145752 0.08083285391330719
0.4231855273246765 0.6378821730613708 0.29258549213409424 0.28315240144729614 0.08302079141139984 0.08039501309394836
0.42329540848731995 0.6384246349334717 0.2933236062526703 0.28360915184020996 0.08262321352958679 0.07997117191553116
0.423401802778244 0.6389639973640442 0.2940678000450134 0.28407981991767883 0.08223740756511688 0.07956097275018692
0.42350488901138306 0.6395004987716675 0.2948181927204132 0.28456437587738037 0.08186309784650803 0.07916407287120819
0.423604816198349 0.6400344967842102 0.295574814081192 0.2850627303123474 0.08150003105401993 0.07878012210130692
0.4237017333507538 0.6405662894248962 0.296337753534317 0.2855748236179352 0.0811479389667511 0.07840880006551743
0.42379578948020935 0.6410961151123047 0.297107070684433 0.2861005961894989 0.08080657571554184 0.07804977148771286
0.42388710379600525 0.6416242718696594 0.2978828549385071 0.2866400182247162 0.08047568798065186 0.07770273089408875
0.4239758551120758 0.6421509981155396 0.29866519570350647 0.28719305992126465 0.08015503734350204 0.07736736536026001
0.4240621328353882 0.642676591873169 0.2994541823863983 0.2877596616744995 0.0798443853855133 0.07704337686300278
0.4241460859775543 0.6432012319564819 0.3002498745918274 0.2883398234844208 0.07954350113868713 0.07673046737909317
0.4242278039455414 0.6437251567840576 0.3010523319244385 0.28893348574638367 0.07925214618444443 0.0764283537864685
0.4243074357509613 0.6442486047744751 0.3018616735935211 0.2895406484603882 0.07897011190652847 0.0761367604136467
0.42438507080078125 0.6447718143463135 0.3026779592037201 0.29016128182411194 0.07869717478752136 0.07585541158914566
0.4244607985019684 0.6452949643135071 0.30350127816200256 0.29079535603523254 0.07843311876058578 0.0755840465426445
0.42453473806381226 0.6458182334899902 0.3043317198753357 0.2914429008960724 0.07817773520946503 0.07532240450382233
0.42460697889328003 0.6463418006896973 0.30516934394836426 0.2921038568019867 0.07793081551790237 0.07507023960351944
0.42467761039733887 0.6468658447265625 0.3060142397880554 0.29277825355529785 0.07769216597080231 0.07482729852199554
0.42474672198295593 0.6473905444145203 0.30686646699905396 0.29346606135368347 0.07746158540248871 0.07459334284067154
0.4248144030570984 0.6479160785675049 0.3077261447906494 0.29416730999946594 0.07723888009786606 0.07436813414096832
0.424880713224411 0.6484425663948059 0.3085933029651642 0.2948819696903229 0.07702386379241943 0.07415144890546799
0.42494574189186096 0.6489701867103577 0.30946803092956543 0.2956100404262543 0.07681635767221451 0.07394306361675262
0.425009548664093 0.6494990587234497 0.3103503882884979 0.29635152220726013 0.07661616802215576 0.07374275475740433
0.42507222294807434 0.6500293016433716 0.31124046444892883 0.29710644483566284 0.07642313092947006 0.07355031371116638
0.4251338243484497 0.6505610942840576 0.31213828921318054 0.29787477850914 0.07623706758022308 0.07336553186178207
0.4251944124698639 0.6510944962501526 0.3130439519882202 0.29865655303001404 0.0760578066110611 0.07318821549415588
0.42525404691696167 0.6516296863555908 0.3139575123786926 0.2994517683982849 0.07588518410921097 0.0730181559920311
0.4253128170967102 0.6521667242050171 0.31487900018692017 0.30026042461395264 0.07571903616189957 0.07285516709089279
0.4253707528114319 0.6527056694030762 0.31580850481987 0.3010825216770172 0.07555920630693436 0.07269905507564545
0.4254278838634491 0.6532467007637024 0.3167460262775421 0.301918089389801 0.0754055380821228 0.07254964113235474
0.425484299659729 0.6537898778915405 0.3176916539669037 0.3027670979499817 0.07525787502527237 0.07240674644708633
0.425540030002594 0.6543352603912354 0.3186453878879547 0.3036295771598816 0.07511607557535172 0.07227019220590591
0.42559513449668884 0.6548829078674316 0.31960728764533997 0.30450549721717834 0.0749799907207489 0.07213980704545975
0.42564964294433594 0.655432939529419 0.32057738304138184 0.30539488792419434 0.07484947144985199 0.0720154270529747
0.42570361495018005 0.6559853553771973 0.3215556740760803 0.3062977194786072 0.07472438365221024 0.07189688831567764
0.4257570803165436 0.6565402746200562 0.3225421905517578 0.30721402168273926 0.0746045857667923 0.07178402692079544
0.4258100986480713 0.6570976972579956 0.3235369622707367 0.3081437647342682 0.07448994368314743 0.07167669385671616
0.42586269974708557 0.6576577425003052 0.32453998923301697 0.30908694863319397 0.07438033074140549 0.07157472521066666
0.4259148836135864 0.6582204103469849 0.32555124163627625 0.3100435435771942 0.07427561283111572 0.0714779868721962
0.425966739654541 0.6587857007980347 0.3265707492828369 0.3110135495662689 0.07417566329240799 0.07138632237911224
0.42601826786994934 0.6593536734580994 0.3275984823703766 0.3119969367980957 0.07408036291599274 0.07129959762096405
0.4260694980621338 0.6599243879318237 0.3286344110965729 0.3129936754703522 0.07398958504199982 0.07121766358613968
0.42612046003341675 0.660497784614563 0.3296785056591034 0.31400373578071594 0.07390321046113968 0.07114039361476898
0.4261711835861206 0.6610739231109619 0.33073073625564575 0.3150270879268646 0.07382111996412277 0.07106764614582062
0.42622169852256775 0.6616528034210205 0.3317910432815552 0.31606367230415344 0.07374320924282074 0.07099930197000504
0.42627203464508057 0.6622344255447388 0.3328593969345093 0.3171134889125824 0.07366935908794403 0.07093522697687149
0.42632222175598145 0.6628187894821167 0.3339357078075409 0.3181764483451843 0.07359945774078369 0.07087529450654984
